videoId,title,description,publishedAt,duration,channelId,channelTitle,thumbnail_url,viewCount,likeCount,commentCount,categoryId,topics
Cd9hsgtdfSc,The Lox Planned to Jump Mike Tyson,The Lox Planned to Jump Mike Tyson #thelox #miketyson #funny #story #fighting #crazy #boxing,2024-10-07T15:57:08Z,PT1M,UC9upqenhU9d0keFOWtseYAw,Fighter4Live,https://i.ytimg.com/vi/Cd9hsgtdfSc/default.jpg,1482425,71625,1929,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport"
dFN_zMIPiV8,Knicks legend Stoudemire approved 🫡 #shorts #basketball #funny #knicks #rizzler #rizz #highlights,,2024-10-09T15:32:24Z,PT15S,UCPHKMJbis1c0R7d7WJQ35tA,Overtime,https://i.ytimg.com/vi/dFN_zMIPiV8/default.jpg,509564,17259,276,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
NM-t0YghrsM,10ft+ Volleyball Player Steals the Spotlight with Dance Performance! #shorts #shortsdance 매우 키가 큰 여자,"Get ready for some exciting moves as this tall volleyball player shows off her dance skills! In this fun and energetic video, you’ll see a talented female athlete switching gears from the volleyball court to the dance floor. Standing over 6 feet tall, she proves that height doesn’t limit grace and rhythm!

This video highlights her powerful athleticism and smooth dance routines. Watch her spin, groove, and hit all the right beats with confidence. It's a refreshing mix of sports and dance that shows the versatility of athletes beyond the game. Volleyball is all about precision, power, and timing, and she brings that same energy into her dance, making the routine captivating and entertaining.

Whether you're a fan of volleyball, love dancing, or just enjoy watching someone have fun, this video is for you. Check out how she uses her athletic skills, from footwork to hand movements, to create a unique and mesmerizing dance sequence.

Don't forget to like, comment, and subscribe for more fun content combining sports and entertainment. Share your thoughts in the comments—what was your favorite dance move? Would you like to see more athletes dancing off the court?

슈퍼 키 큰 모델 배구 여자 선수
とても背の高い女性
femme très grande
非常に背の高い女性、長い脚
매우 키가 큰 여자 긴 다리

Make sure to watch until the end for a surprise dance move that will leave you wanting more. If you’re inspired by her talent, try out some of these moves and tag us in your own dance videos!
#tallmodel #tallwoman #tallgirlfriend",2024-09-28T14:13:09Z,PT14S,UCaZAmb4dMjFvLvUF29G2Mnw,My ZoNe,https://i.ytimg.com/vi/NM-t0YghrsM/default.jpg,115269162,1923600,21703,17,"https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Volleyball"
Zd0gjxDCg1c,iShowSpeed Turn Messi Fan To Ronaldo 🤯,"iShowSpeed Turn Messi Fan To Ronaldo 🤯
@SpeedNaldoo7 




#ishowspeed #viral #trending #messi",2024-10-04T14:20:51Z,PT15S,UCnzi4YrXHlSsSlsQ3cTThbQ,SpeedNaldo7,https://i.ytimg.com/vi/Zd0gjxDCg1c/default.jpg,14075130,664070,1996,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
B8mpLaZsiTg,How Much Are UFC Superstars Really Getting Paid? 🤑 #shorts,"Daniel Cormier talks about UFC superstar payment
#ufc #danielcormier #mma",2024-10-09T22:08:54Z,PT20S,UCdbCeEaxF0_vE3FK_cfXkKQ,MMAZING,https://i.ytimg.com/vi/B8mpLaZsiTg/default.jpg,1108882,57034,553,17,"https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
T9RlfHYPd2Q,I can play every sport 😂,,2024-10-13T21:00:15Z,PT15S,UCdVcQc_gdaXhlFx3UvG8pjA,Onevilage,https://i.ytimg.com/vi/T9RlfHYPd2Q/default.jpg,763089,68187,993,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
Rndh8zBKekE,When Aston Jeanty is at Running Back🤣🏈 #football #comedyskit #skit #funny #sports #footballskit,,2024-10-17T22:39:28Z,PT27S,UCb2ghdxfhVDnHsKo2Ao9ctw,insaneshayne,https://i.ytimg.com/vi/Rndh8zBKekE/default.jpg,221467,8880,53,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
4trU9W_JFbE,IShowSpeed meets his deaf fan❤️‍🩹 /|| #ishowspeed,"Don't forget to subscribe for more & enjoy 🍿🔥 






Tags:

ishowspeed, ishowspeed funny moments, ishowspeed song, ishowspeed wwe, ishowspeed sleep stream, ishowspeed peppa pig, ishowspeed amy, ishowspeed meets ronaldo, ishowspeed world cup, ishowspeed norway, ishowspeed and kai cenat, ishowspeed fortnite, ishowspeed mrbeast, ishowspeed live, ishowspeed philippines, ishowspeed ronaldo, ishowspeed and, ishowspeed and amy, ishowspeed and mark rober, ishowspeed and mrbeast, ishowspeed and kai cenat minecraft, ishowspeed and kai, ishowspeed and kai cenat chained together, ishowspeed and ksi, ishowspeed and courtney, ishowspeed and aaliyah, ishowspeed and ronaldo, ishowspeed and his brother, ishowspeed and adin ross, ishowspeed and kd


Hashtags:

#ishowspeed #ishowspeedfunnymoments #ishowspeedsong #ishowspeedwwe #ishowspeedsleepstream #ishowspeedpeppapig #ishowspeedamy #ishowspeedmeetsronaldo #ishowspeedworldcup #ishowspeednorway #ishowspeedandkaicenat #ishowspeedfortnite #ishowspeedmrbeast #ishowspeedlive #ishowspeedphilippines #ishowspeedronaldo #ishowspeedand #ishowspeedandamy #ishowspeedandmarkrober #ishowspeedandmrbeast #ishowspeedandkaicenatminecraft #ishowspeedandkai #ishowspeedandkaicenatchainedtogether #ishowspeedandksi #ishowspeedandcourtney #ishowspeedandaaliyah #ishowspeedandronaldo #ishowspeedandhisbrother #ishowspeedandadinross #ishowspeedandkd",2024-09-29T11:15:41Z,PT15S,UCXsrToWgFIXlUfu-VvUOsxQ,GarJo Clips,https://i.ytimg.com/vi/4trU9W_JFbE/default.jpg,752474,47674,36,17,https://en.wikipedia.org/wiki/Sport
AQWBMOTwnjw,I can’t believe I caught it mid air 😂🤠 #gymnastics #gymnast #cowboy #olympics #olympic #sports #d1,,2024-10-17T23:19:30Z,PT13S,UCU0dlKN6R16DL5KKWq62wNA,Ian Gunther,https://i.ytimg.com/vi/AQWBMOTwnjw/default.jpg,222067,20442,120,17,https://en.wikipedia.org/wiki/Sport
R3HGX4S-AAY,💥CHILAVERT Y SU REACCIÓN LOS INSULTOS EN EL VESTUARIO DEL RACING ESTRASBURGO. #paraguay #futbol,,2024-10-11T12:30:16Z,PT54S,UCUTobUs1HXZ3ozzEtHHOCpQ,El Balón de Icaro ,https://i.ytimg.com/vi/R3HGX4S-AAY/default.jpg,1980241,75447,2399,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
r7zvahsXeHo,John Mcphee Talks About His Fight With Tim Kennedy #usarmy #military #specialforces #army,Full Video is on @ShawnRyanShow John Mcphee Interview,2024-10-05T20:21:35Z,PT57S,UCTTWWvDVnoSeJ1BoKVpZYSQ,Strategic Insights,https://i.ytimg.com/vi/r7zvahsXeHo/default.jpg,2723282,107922,4102,17,"https://en.wikipedia.org/wiki/Military,https://en.wikipedia.org/wiki/Politics,https://en.wikipedia.org/wiki/Sport"
SKZgf7g1OQ0,#2 Ohio State vs #3 Oregon (CRAZY GAME!) | Full Game Highlights | 2024 College Football Highlights,"Oregon vs Ohio State Highlights (Ohio State vs Oregon Football) | 2024 College Football Highlights. Ohio State Football and Oregon Football played an incredible top 5 matchup in week 7 of the 2024 College Football Season.

Covering sports in a unique way since 2018. 

If you’re looking for high quality sports content, then this is the channel for you! I’ve covered Baseball (NCAA, LLWS, Professional), Football (NCAA, NFL), Softball (NCAA), Basketball (NBA, NCAA), Hockey (NHL), and much more!

The best part of my work as a YouTuber is being able to provide coverage of sports that may not receive as much attention as they should to the large audience I have built over the years. Many of the sports I cover aren't posted by any other YouTubers, which makes this channel that much more important.

One of my favorite accomplishments is revolutionizing the way sports channels create thumbnails. I've adopted two different styles, one with logos on the left and a game snapshot on the right, and the other with the logos in the middle and game snapshots representing both teams on either side.

I have a combined 4 years of experience as a Baseball & Basketball Play by Play announcer, which is where I learned my skills for commentary/breakdowns.

Twitter: @WheelsYT
Instagram: @wheels.yt
Email: wheels.partnerships@gmail.com",2024-10-13T03:06:02Z,PT17M15S,UCi-INxdmFSrTrT95xU0sBpg,Wheels,https://i.ytimg.com/vi/SKZgf7g1OQ0/default.jpg,1173691,20193,3193,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
EnkBlK0PG7E,Cam Jordan says Drew Brees is The Goat over Tom Brady😮 #nfl #shorts,,2024-10-15T08:09:34Z,PT34S,UCIkm9WDHFhPuDcloUyVoz9g,EC,https://i.ytimg.com/vi/EnkBlK0PG7E/default.jpg,309590,13156,803,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
Dx3dkMJKS4M,Colorado got CHEATED 😳🤔 #shorts,"MERCH IS LIVE 👉️ https://www.bergesprod.com/shop-1

Second Page:​ @BergesLive ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠  ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠  ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠  ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ 
Basketball Page:​⁠​⁠​ @BergesProd2 ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠   ​⁠  ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠​⁠ ​⁠​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠ 

🎥: ESPN

_____________________________________________________________

If you ever want to support the channel you can by copping my NEW MERCH! HERE ▼

👉️ https://www.bergesprod.com/shop-1

_____________________________________________________________
▼ FOLLOW MY SOCIALS ▼
 
✅ TWITTER: 
https://twitter.com/BergesProd

✅ INSTA: 
https://www.instagram.com/berges.prod/

https://www.instagram.com/bergeslive?igsh=MTQ0cWdldm1oeTI4bQ%3D%3D&utm_source=qr

https://www.instagram.com/notberges?igsh=NnNydXV5c2lhenZi&utm_source=qr

✅ TIKTOK: 
https://www.tiktok.com/@berges.prod?lang=en

https://www.tiktok.com/@bergeslive?_t=8o1KTUW21iF&_r=1

https://www.tiktok.com/@notberges?_t=8o1KWiXFE7e&_r=1

✅ SnapChat: https://snapchat.com/t/RZXdXCMJ

________________________________________

Clips used in this video are property of the NFL/CBS/FOX/ESPN. No copyright infringement is intended. All videos are edited to follow the ""Free Use"" guideline of YouTube.
_____________________
▼ CONTACT ▼

For business inquiries please contact: inquiries@bergesprod.com",2024-10-13T06:36:28Z,PT1M,UCZO6X76wYi1IhONG0kaHH1Q,Berges Productions,https://i.ytimg.com/vi/Dx3dkMJKS4M/default.jpg,636424,38548,941,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
emoCWsd4ygY,Kyrie has 2 different signature shoes!? 🤨 @overtimemikey #sneakers #kyrieirving #nba #basketball,,2024-10-09T23:16:15Z,PT54S,UCzphhcCQ7QHAOkeydbWKm_w,Overtime Kicks,https://i.ytimg.com/vi/emoCWsd4ygY/default.jpg,867589,44486,153,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
YuGv-MhfPeA,HOW MARK BEAT DIRK IN A 1V1😂,,2024-10-06T02:57:36Z,PT20S,UCyg4cz6Uo1q5oXJU_1SsNHw,RoganClan,https://i.ytimg.com/vi/YuGv-MhfPeA/default.jpg,1546230,132209,200,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
xCUfJPsGjGg,JSN INSANELY SMART FAKE OUT 🤯👀 #shorts,"JSN INSANELY SMART FAKE OUT 🤯👀

#nfl #edit #edits #football #reels #nflfootball #viral #reels #fypage #seahawks #seattleseahawks #giants #newyorkgiants",2024-10-08T20:00:18Z,PT11S,UCsmyBpeoqiSIG6U_zVzr2RA,Drift Productions,https://i.ytimg.com/vi/xCUfJPsGjGg/default.jpg,1159881,58132,290,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
7AQIbGjm2tg,Top 15 Most Satisfying Plays in MLB History | Part 2,,2024-10-12T14:23:00Z,PT57S,UC7dyZ6jsxJ2PyaCUPuQmS-Q,AP | MLB ⚾️,https://i.ytimg.com/vi/7AQIbGjm2tg/default.jpg,1015702,19605,76,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Sports_game"
Epln_pwbWu4,Short Kings On Top?!?,,2024-09-30T17:30:50Z,PT10S,UCCA9jYYLcoteMaqynrIAylA,STREETBEEFS,https://i.ytimg.com/vi/Epln_pwbWu4/default.jpg,13341352,464031,10310,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
fKw6HS0ljoM,What KID PLAYER Are YOU? ⚽️🤔🫵,,2024-10-12T14:00:38Z,PT18S,UCHqIieEanq9Q__wAniNG8xw,Luke Nuttall,https://i.ytimg.com/vi/fKw6HS0ljoM/default.jpg,1173785,127967,4236,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
vQRwX7iTr5M,"Derrick Rose on NBA retirement, MVP season with Bulls, scoring 50 with Timberwolves | Club 520","We’re back with Season 2, Episode 110 of Club 520, where Jeff Teague and the guys sit down with Derrick Rose for his first appearance since announcing his retirement from the NBA after his career with the Chicago Bulls, New York Knicks, and more. Jeff and D-Rose talk about playing against each other in AAU basketball as kids, becoming the youngest MVP in NBA history, and being teammates on the Minnesota Timberwolves.

Timeline:
00:00 - Introduction
05:15 - Retiring to be with his kids
09:00 - How Jeff discovered D-Rose
12:00 - 1st Teague vs. Rose game
13:00 - D-Rose vs. OJ Mayo
15:00 - AAU ball with Eric Gordon
18:00 - Moment he knew NBA was possible
19:00 - The D-Rose rule
21:00 - Jeff's Derrick Rose Miami story
25:15 - Rose and Teague teammates in Minnesota
26:00 - Jeff vs. D-Rose Chicago story
30:00 - 50-point game with T'Wolves
34:00 - Jeff telling Thibs to play Rose
37:00 - Becoming a shooter
42:00 - Winning MVP
44:30 - MJ wouldn't be MJ anywhere else
48:00 - Toughest covers in his career
49:30 - Rose's CDR story
54:00 - Getting Drafted to Chicago
55:00 - Maturing in the league
01:02:45 - PJ Rose
01:10:00 - Jeff watching Derrick Rose evolve
01:12:00 - Going to Prince's house

For bonus episodes, BTS, and early access subscribe to Club 520 on Whop!
https://whop.com/club520

Like Share & Subscribe
Follow us everywhere @club520podcast

#nba #basketball #jeffteague #story #stories #sports #podcast #derrickrose #minnesotatimberwolves #chicagobulls #mvp #halloffame #allstar #retirement #karlanthonytowns #lebronjames #memphis #newyorkknicks",2024-10-14T16:00:06Z,PT1H16M36S,UCoA3lm9UTWDWK8Z1kcoWQcA,Club 520 Podcast,https://i.ytimg.com/vi/vQRwX7iTr5M/default.jpg,568533,24708,2344,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
QJt4gNvd33E,Marshawn couldn't believe Sherm #shorts,Sherm picking Brock Purdy had Marshawn questioning his loyalty 😂 #tnfonprime #49ers #seahawks #marshawnlynch,2024-10-09T01:00:33Z,PT50S,UC2Ss8mXyksW2SQfhhUpgR2g,Sports On Prime,https://i.ytimg.com/vi/QJt4gNvd33E/default.jpg,619734,27166,580,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
yMxI-hCTXQk,There's no quit with this guy... Wheelz is a BEAST 💪,,2024-10-02T22:39:49Z,PT18S,UC9UGYdMSKasjY0mhU1lG4lQ,Nitro Circus,https://i.ytimg.com/vi/yMxI-hCTXQk/default.jpg,17339795,639944,15771,17,https://en.wikipedia.org/wiki/Sport
ZzCwthkl1MI,Boxing basics first rule respect the coach how can he teach u anything if u don't respect who he is,,2024-10-08T21:02:46Z,PT14S,UClaiE2wNjrz1oUzBWysap3Q,Dean Williams Welsh Road Warrior boxing in Creed2,https://i.ytimg.com/vi/ZzCwthkl1MI/default.jpg,882819,28466,1007,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport"
ntjQizc9Acc,Michigan coaches not going for it! 😂 Washington vs Michigan #BigTen,,2024-10-08T02:58:15Z,PT15S,UCxlQGwZmTfKJB1rgF7K7UXg,Red TV ,https://i.ytimg.com/vi/ntjQizc9Acc/default.jpg,1069853,22694,3025,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
pBtVi6mmoEA,100% Crazy Pitch Invaders🤯🔥,#축구 #フットボール #shorts #football #soccer #nfl #usa #sports #futbol #fifa #sport #premierleague #messi #mbappe #psg #championsleague #ronaldo #cr7 #liverpool #seriea #futebol #basketball #realmadrid #laliga #neymar #cristianoronaldo #barcelona #worldcup #worldcup2022 #worldcup2018,2024-09-29T12:00:59Z,PT29S,UCnpdLn1-k-DcyWi0bNezRig,Best Football Shorts,https://i.ytimg.com/vi/pBtVi6mmoEA/default.jpg,117247881,4183503,6574,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
THWc9PEPrnA,It Costs $1 To Rent Out SoFi Stadium FOR A YEAR 😳💵,,2024-10-08T21:30:03Z,PT1M,UCEeQ-cfpT6QfUON3I48q4JQ,Tyler Webb Shorts,https://i.ytimg.com/vi/THWc9PEPrnA/default.jpg,1564880,71178,245,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
tW7PLJkfOo0,40yrs old Pacquiao vs Undefeated Prime Thruman,"Pacquiao vs. Thurman took place in 2019, where Manny Pacquiao defeated Keith Thurman by split decision. Pacquiao knocked Thurman down in the first round and dominated much of the fight, becoming the oldest welterweight champion in history at 40 years old.",2024-09-28T10:50:38Z,PT58S,UC04qsuZ7dZ1yWqGX2JOeZ5w,BOXKING,https://i.ytimg.com/vi/tW7PLJkfOo0/default.jpg,669176,27321,298,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
mYQOMAJ0cGk,Ronaldo Vs Messi THE GREATEST Rivalry of All Time,Ronaldo Vs Messi THE GREATEST Rivalry of All Time,2024-10-12T11:30:06Z,PT37S,UCWKu2e3PGwlBFEprFdFXe1Q,Football Fusion ,https://i.ytimg.com/vi/mYQOMAJ0cGk/default.jpg,1181302,110518,21202,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
XK_M_GFxWTo,¡Esa rata cometió un acto ruin y fue castigada!,,2024-10-10T18:00:16Z,PT57S,UCd46d_fDX43Ju-uG1w7WvJQ,Brutal Fight,https://i.ytimg.com/vi/XK_M_GFxWTo/default.jpg,1061670,42840,384,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Politics,https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Sport"
ijBzHO9umeo,Lou Williams talks prime Gilbert Arenas busting their a** on minute restriction 💀,,2024-10-10T23:55:11Z,PT41S,UCSYrTQxtlx9Y6htj6YtuEKA,thekickclub,https://i.ytimg.com/vi/ijBzHO9umeo/default.jpg,236633,16975,152,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
_74sfuvO8t0,Jeff Teague Shares Hilarious Andrew Wiggins Contract Story😭,,2024-10-17T02:47:59Z,PT19S,UCMZTG24-n_1c9Tsh81Z8d4g,Let'sWatchHoops,https://i.ytimg.com/vi/_74sfuvO8t0/default.jpg,122352,7153,59,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
xvGCKEIhoSQ,Bro behind the Cameraman 💀,#football #shorts #cristianoronaldo #ronaldo #moments #viralvideo #aura,2024-10-14T10:05:11Z,PT15S,UC6NJVNuibWilqOTeNCWZVIg,Hoanftbl,https://i.ytimg.com/vi/xvGCKEIhoSQ/default.jpg,3571336,273885,1850,17,https://en.wikipedia.org/wiki/Sport
hwdqUzFD7tc,Don't sneeze and field #basebroz #baseball #baseballlove #baseballlife #oops #sneeze #shortstop,,2024-10-18T00:55:47Z,PT12S,UCXtzH3XlokGS8uk8fFQH8mA,Basebroz,https://i.ytimg.com/vi/hwdqUzFD7tc/default.jpg,141000,4426,70,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
